SourceStimuliName,SourceStimuliArray,Brow Furrow,Brow Raise,Cheek Raise,Chin Raise,Dimpler,Eye Closure,Eye Widen,Inner Brow Raise,Jaw Drop,Lip Corner Depressor,Lip Press,Lip Pucker,Lip Stretch,Lip Suck,Lid Tighten,Mouth Open,Nose Wrinkle,Smile,Smirk,Upper Lip Raise
Fearful,2,0.001480542,100,0.000778713,3.410749435,0.004713633,1.16E-09,99.91459656,55.52562332,0.002339105,39.90589905,0.021897366,39.55455399,0.014050973,0.241267562,0.04986944,80.58522034,0.007174147,0.045696665,8.65E-05,0.283251762
Fearful,2,0.001483428,100,0.000900222,4.111195564,0.006104063,4.82E-10,99.87528229,56.3348999,0.001902331,37.21666336,0.021168081,37.68093491,0.016109448,0.218501493,0.060458433,80.73752594,0.008056476,0.052447386,8.61E-05,0.311075002
Fearful,2,0.00159427,99.99998474,0.001133,5.360629559,0.008768158,1.27E-09,99.82241058,57.50059891,0.001659529,35.73587418,0.023084279,36.99188232,0.018045526,0.233267665,0.065543264,74.08526611,0.006617875,0.064057,8.09E-05,0.263287455
Fearful,2,0.00155324,99.99998474,0.001298459,5.952710152,0.012552158,2.38E-09,99.67830658,57.70158386,0.001424725,33.03053665,0.017991388,34.95453262,0.021239001,0.216844097,0.072012119,72.93493652,0.005302762,0.074861914,8.59E-05,0.212606862
Fearful,2,0.001842582,99.99998474,0.001613452,6.352688789,0.015904076,1.74E-09,99.3992157,57.16117859,0.00124897,29.18483162,0.016369103,33.54182434,0.024446929,0.2246591,0.081727996,76.6831131,0.009378989,0.08881925,8.50E-05,0.367247969
Fearful,2,0.002138952,99.99998474,0.001860742,7.8788414,0.021497954,1.04E-09,99.23962402,57.48159409,0.001037915,26.07961273,0.014879818,32.05734253,0.029259184,0.23973,0.07805077,71.62554169,0.009119975,0.098895021,8.63E-05,0.334369034
Fearful,2,0.002527579,99.99997711,0.001829988,10.14783096,0.027097527,5.16E-10,99.1462326,54.81279373,0.000894575,23.93710709,0.014630582,29.81415367,0.032832064,0.26412183,0.083327636,64.68551636,0.012621484,0.094963692,8.61E-05,0.393377751
Fearful,2,0.002712023,99.99997711,0.002305843,13.3871088,0.032161616,1.46E-09,98.958992,51.90837479,0.000822022,22.90756226,0.017012512,29.78671074,0.035637032,0.322902173,0.084746838,63.31954575,0.012018758,0.117122941,8.57E-05,0.384196192
Fearful,2,0.002545499,99.99997711,0.002398535,16.62579155,0.044661351,7.04E-07,97.55262756,48.78155136,0.000724711,20.17287636,0.023827918,27.25063896,0.040085368,0.445331126,0.105040483,60.22509766,0.006311805,0.122647375,8.62E-05,0.246826023
Fearful,2,0.002436075,99.99996185,0.002311032,18.11234856,0.040342022,0.418102086,94.80561829,46.75414276,0.000702755,18.44285965,0.015089813,25.54920197,0.043326601,0.468270481,0.105984546,53.90546799,0.001795453,0.11854244,8.32E-05,0.079857923
Fearful,2,0.00240985,99.99995422,0.002272747,19.85183907,0.041372351,99.95908356,90.46672821,48.56246185,0.000630132,17.56445122,0.011449222,23.64838409,0.046349585,0.54333657,0.084140792,54.31173325,0.000436393,0.116842128,8.54E-05,0.023579858
Fearful,2,0.00217829,99.99991608,0.002084949,21.1119976,0.046873853,99.99995422,83.76519012,54.79688263,0.000587274,15.929492,0.011122336,20.5533123,0.052943937,0.716604471,0.073667035,48.88183594,0.000122329,0.108046345,9.18E-05,0.007208408
Fearful,2,0.002367102,99.9998703,0.002291981,21.10782242,0.041181646,99.99976349,64.15689087,58.71036911,0.000537915,13.57684135,0.008963899,18.33714485,0.058488652,0.838567376,0.094594933,50.54955673,8.81E-05,0.115350299,9.45E-05,0.004750555
Fearful,2,0.002876919,99.99978638,0.002266859,24.11367035,0.046312269,99.83306122,37.57063675,59.05619812,0.000485135,11.08289051,0.010833792,17.12969589,0.074259564,1.265651584,0.140352383,38.41553879,5.67E-05,0.111650452,9.98E-05,0.002468413
Fearful,2,0.003166537,99.99951172,0.002079481,23.9769001,0.049404088,18.97885704,10.83705616,60.07040024,0.000422012,8.551585197,0.01065868,16.1325016,0.092906445,1.881184459,0.207090452,28.66308022,2.73E-05,0.101200216,0.000109084,0.000923209
Fearful,2,0.004065672,99.99868774,0.001858742,25.81695366,0.061598159,0.002442312,2.859669447,65.29123688,0.00038578,7.355271816,0.013272465,14.86522388,0.117312476,2.791106701,0.268654138,20.14218521,2.04E-05,0.089296564,0.00012049,0.000397076
Fearful,2,0.00455632,99.99641418,0.001460157,23.85617065,0.066977292,3.32E-05,0.770689964,70.29309845,0.000329331,6.350430965,0.021850169,13.67071247,0.140829235,3.946933031,0.330937326,15.42942905,1.21E-05,0.072748072,0.000134334,0.000124645
Fearful,2,0.005542975,99.99069214,0.001268307,22.81320763,0.073447593,1.78E-06,0.202661559,75.6038208,0.000288941,5.409645081,0.026733877,12.58011055,0.16433844,5.043870449,0.403889656,9.717918396,1.77E-05,0.063210711,0.000154117,0.000104234
Fearful,2,0.006338248,99.97244263,0.000941551,24.76649475,0.068576254,3.13E-07,0.05113693,79.16702271,0.000274511,4.949718952,0.03082937,11.22835255,0.184569731,6.255058765,0.495559365,7.379756927,2.46E-05,0.047953878,0.000177512,7.21E-05
Fearful,2,0.007677783,99.9344635,0.000758387,26.85761261,0.060740724,1.19E-07,0.015901983,82.08343506,0.000261347,4.561885834,0.04596401,10.80630302,0.203966618,8.288543701,0.558172464,4.678920746,4.25E-05,0.039035745,0.00020409,7.19E-05
Fearful,2,0.008831252,99.8815155,0.000593796,29.23444748,0.053576116,5.63E-08,0.004628492,84.24986267,0.000250395,4.054897785,0.042049523,9.516961098,0.222028121,9.608363152,0.601857066,2.597934484,2.81E-05,0.031256098,0.000242245,3.35E-05
Fearful,2,0.009949446,99.83751678,0.000481709,29.75816536,0.05259186,1.63E-06,0.001391765,85.3094101,0.000252286,3.812870026,0.037108053,8.337714195,0.244878098,11.9588995,0.846547246,2.474736452,3.94E-05,0.025352351,0.000291436,4.27E-05
Fearful,2,0.010859236,99.72484589,0.000409331,27.68636894,0.056796115,0.000168554,0.000409445,86.98985291,0.00026834,3.565447569,0.043971844,6.615544319,0.245007068,16.51032829,1.164852977,2.632502556,6.59E-05,0.021577735,0.000384529,8.41E-05
Fearful,2,0.011445871,99.64066315,0.000355807,21.33209229,0.061815172,0.032648001,0.000144247,88.19274902,0.000316834,3.508224487,0.075683199,5.341386318,0.244134679,20.1562748,1.55512321,2.226213694,0.000140935,0.018692153,0.000500526,0.00024562
Fearful,2,0.01156848,99.47249603,0.000342251,16.11594009,0.060642388,0.284439027,0.00011373,89.10785675,0.000400721,3.261177778,0.200434223,4.341816902,0.221849456,25.0592823,1.627184987,1.60125351,0.000489623,0.01776213,0.000655504,0.001017701
Fearful,2,0.012351371,99.25152588,0.000324029,12.65463829,0.111368209,0.686555922,6.32E-05,88.57073975,0.000523135,3.136424541,0.757220566,3.560110807,0.229036257,39.63905334,1.981947899,1.383763433,0.000973097,0.017215149,0.000890554,0.001978738
Fearful,2,0.012586294,98.76790619,0.000282492,9.057106972,0.192046002,1.607001424,3.30E-05,85.85564423,0.000666599,3.043900251,2.753970623,2.771573305,0.21911478,50.94187164,3.259206057,1.012375832,0.0018772,0.015698776,0.001176586,0.003831028
Fearful,2,0.01408115,97.91087341,0.000266162,6.734494209,0.27570796,6.626547813,1.86E-05,80.39622498,0.0008863,3.003998041,10.21294212,2.411252975,0.198470592,56.98996353,4.720678806,0.709175348,0.002721326,0.015188046,0.001523338,0.004924556
Fearful,2,0.014642836,96.13653564,0.000221673,5.569711208,0.438805759,20.1071949,1.68E-05,74.68294525,0.001161628,3.043147087,31.36282921,2.057046413,0.191657409,62.82784653,4.733444691,0.441914827,0.00193553,0.013106129,0.00188109,0.002895625
Fearful,2,0.017609162,94.37493896,0.000198549,3.697040081,0.64704752,47.36546326,1.94E-05,67.62030792,0.001602373,2.923779488,55.96019745,1.68276608,0.192168877,65.93864441,3.901965618,0.381453931,0.00174261,0.011875072,0.002528094,0.001939394
Fearful,2,0.022422303,88.51509857,0.000157995,3.163071871,0.987648368,22.83787727,1.98E-05,59.86199188,0.002000671,2.750630856,74.87063599,1.325066209,0.195866436,71.49728394,3.341700554,0.323760659,0.001239871,0.009754773,0.003475153,0.000686099
Fearful,2,0.02862547,75.68674469,0.000123336,2.159235716,1.469317198,0.338824064,2.09E-05,50.96725082,0.00250595,2.410581589,83.76654816,1.034433722,0.189744547,75.03575134,2.982179642,0.243898585,0.000644449,0.00779292,0.004885305,0.000168549
Fearful,2,0.034244344,56.35457993,9.54E-05,1.473473191,1.966830254,0.00045776,1.74E-05,38.24583435,0.003296642,2.158730745,81.52668762,0.843531489,0.194458202,76.62592316,2.712690592,0.228357553,0.000359571,0.006315381,0.006574264,5.13E-05
Fearful,2,0.047348861,37.72167587,8.32E-05,1.203095078,2.612445831,4.36E-06,1.52E-05,26.95463753,0.004075167,1.899393559,77.49464417,0.645910323,0.189089,81.86367798,2.304068089,0.197757751,0.000376287,0.005547268,0.008737374,3.54E-05
Fearful,2,0.067334421,19.83112335,6.74E-05,0.78832829,3.80503273,2.16E-06,1.55E-05,17.66277122,0.005295551,1.747540832,74.4540329,0.537063479,0.182067007,84.73205566,2.33581996,0.189114988,0.000446157,0.004448898,0.010580062,2.69E-05
Fearful,2,0.095973268,8.405367851,4.83E-05,0.53518945,6.135255337,1.76E-05,1.21E-05,11.70407486,0.006775701,1.683248878,68.8807373,0.455572039,0.181342766,88.61135101,2.879037142,0.142050862,0.000369416,0.003303212,0.014288228,1.27E-05
Fearful,2,0.1645253,2.799310923,3.94E-05,0.396210849,9.135221481,0.000332462,9.55E-06,7.232729435,0.008446802,1.64161706,54.58390808,0.39353624,0.169462427,91.39093781,4.057322979,0.121403709,0.000612017,0.002668787,0.018701993,1.25E-05
Fearful,2,0.29535073,0.912416339,3.09E-05,0.278419316,12.70551777,0.00461681,6.19E-06,4.097923279,0.010243603,1.554877043,38.67778015,0.353066325,0.157560959,92.48751831,5.945709229,0.102574632,0.000728065,0.002062655,0.023037257,8.36E-06
Fearful,2,0.629560053,0.235641658,1.90E-05,0.200854063,14.64120293,0.028221348,4.18E-06,2.294897556,0.011680769,1.492928505,24.4881916,0.311290979,0.145652547,90.48539734,8.473165512,0.082298487,0.000837378,0.001207691,0.027016429,6.89E-06
Fearful,2,1.482025385,0.049880728,1.18E-05,0.150484562,16.61066628,0.032862533,2.49E-06,1.417265892,0.013847667,1.519277215,15.83869267,0.335162431,0.13435258,88.53352356,12.51488876,0.059213601,0.000785104,0.000701734,0.032811992,4.53E-06
Fearful,2,3.890056372,0.014763111,8.33E-06,0.119995989,17.75093651,0.006300019,1.98E-06,0.786499619,0.01500938,1.620824695,8.396007538,0.329773277,0.122066617,82.10341644,16.16964912,0.054020826,0.000620869,0.000463892,0.039757345,2.51E-06
Fearful,2,8.473778725,0.004508353,7.09E-06,0.096003219,14.70049572,0.000179641,1.79E-06,0.435743719,0.01702676,1.727703094,4.287358761,0.366842687,0.106073886,69.43231201,19.17562485,0.055240467,0.000340766,0.000367578,0.043551315,1.04E-06
Fearful,2,17.830019,0.001597073,6.33E-06,0.088081017,11.15798664,2.30E-06,2.58E-06,0.303229898,0.018120753,1.901748538,2.238479137,0.422938794,0.089972287,57.15759277,20.53842735,0.06075656,0.000277717,0.000305019,0.048411399,7.22E-07
Fearful,2,28.31886864,0.000585805,4.40E-06,0.070069805,9.04923439,1.48E-08,3.96E-06,0.25094074,0.0205456,2.292754889,1.520347834,0.515667021,0.079340324,47.4574585,21.1538868,0.07578709,0.000280874,0.000215458,0.057389867,7.67E-07
Fearful,2,38.86725616,0.000253379,3.60E-06,0.054216456,5.924519062,6.23E-10,8.44E-06,0.207108691,0.024537511,3.013224602,0.881787896,0.633092523,0.062297408,33.95038986,20.77230453,0.107752107,0.000207434,0.000173303,0.061684582,6.78E-07
Fearful,2,47.41408539,0.000178551,3.54E-06,0.049164243,3.85387969,1.73E-10,1.85E-05,0.190361813,0.030090168,3.88552618,0.649142146,0.756043553,0.048374161,26.75463486,19.11861038,0.176232174,0.000198035,0.000169465,0.062914319,1.04E-06
Fearful,2,51.02200317,0.000183719,3.61E-06,0.041992702,2.3600173,1.11E-10,5.75E-05,0.185504138,0.034485042,4.648566723,0.514575183,0.910207391,0.038835295,18.60674095,18.07406616,0.344558328,0.000166835,0.000178631,0.064649716,1.70E-06
Fearful,2,55.31045532,0.000232182,3.82E-06,0.040811393,1.451748967,1.01E-10,0.000187656,0.168374151,0.041361351,5.625259876,0.541147709,1.136414647,0.032624971,13.76906586,17.21267319,0.808942854,0.000126891,0.000189184,0.066755556,3.34E-06
Fearful,2,59.3245163,0.000276035,4.34E-06,0.045159277,1.039336443,2.88E-11,0.000650631,0.147712559,0.048453286,6.218883514,0.532961607,1.298797965,0.027007151,11.2027874,17.83155441,1.539447784,0.000198242,0.000211277,0.061153073,1.25E-05
Fearful,2,61.76163864,0.000417454,5.18E-06,0.047112726,0.847462654,3.23E-11,0.002351794,0.137457669,0.051918264,7.405141354,0.42434606,1.597495317,0.022692652,8.423636436,18.08363533,2.837405682,0.000175344,0.000252399,0.057090871,2.69E-05
Fearful,2,62.33139801,0.000585449,5.44E-06,0.048063569,0.548465073,2.52E-11,0.007065395,0.139879078,0.055093553,8.930891037,0.318402231,1.76444149,0.019777495,6.176326752,16.14045143,5.85996151,0.000101553,0.000274828,0.052392006,4.17E-05
Fearful,2,62.88806534,0.000652062,5.57E-06,0.060380924,0.371868998,2.86E-11,0.027964944,0.139551491,0.059844058,10.35202408,0.299049914,2.280630827,0.017079312,5.007681847,12.63974571,11.59540558,9.11E-05,0.000289405,0.052678425,7.81E-05
Fearful,2,64.60647583,0.000647035,5.30E-06,0.066711962,0.270540178,3.21E-11,0.104828954,0.139555216,0.062339514,12.08982277,0.258131653,2.872605085,0.014274321,4.446271896,9.118056297,19.19100571,9.33E-05,0.000287167,0.047353193,0.00014825
Fearful,2,67.26874542,0.000633183,4.35E-06,0.074202582,0.208562881,1.48E-11,0.435873866,0.178426564,0.064003423,14.56670856,0.213947326,3.704198122,0.012545685,3.979549646,5.363494396,27.10243225,4.93E-05,0.000250144,0.044312209,0.000111443
Fearful,2,67.94976044,0.000614201,3.19E-06,0.082473122,0.165195212,8.17E-12,1.750537515,0.244068727,0.062527761,17.24953079,0.166763932,4.531098843,0.010597154,4.023252964,2.974877834,36.41072083,3.65E-05,0.00019715,0.038049739,0.000111429
Fearful,2,68.70998383,0.000664374,2.31E-06,0.102055386,0.139523312,8.93E-12,6.86744833,0.278365046,0.060749959,21.75796509,0.134682149,6.065452576,0.00971822,4.17880249,1.51431036,47.23692322,2.82E-05,0.000154497,0.032168284,9.06E-05
Fearful,2,66.91146088,0.00068384,1.83E-06,0.140629739,0.119816154,6.75E-12,20.61364174,0.413132846,0.052392274,26.96588516,0.139762506,7.195758343,0.007787675,5.167742729,0.93337971,57.22048569,1.26E-05,0.000132717,0.026188394,4.68E-05
Fearful,2,65.6914444,0.000734323,1.50E-06,0.183112398,0.1071098,1.44E-11,47.295681,0.576121867,0.048870794,33.72408295,0.165157944,8.799612999,0.006579032,5.810408115,0.632725537,66.05469513,9.13E-06,0.000114729,0.02106728,3.32E-05
Fearful,2,64.6269989,0.00074587,1.16E-06,0.22920914,0.093311377,6.50E-12,65.99875641,0.727687299,0.04406029,41.16288376,0.165963262,10.19640923,0.005528299,6.418089867,0.516300201,71.25806427,8.66E-06,9.28E-05,0.017483799,2.57E-05
Fearful,2,63.59063339,0.000896849,9.43E-07,0.300687224,0.077581339,1.44E-11,78.35870361,0.905276597,0.039879244,47.29734421,0.136437953,11.52864552,0.004460278,7.2029562,0.441551,77.54090881,5.23E-06,7.84E-05,0.014022064,1.69E-05
Fearful,2,60.62042236,0.000943676,7.26E-07,0.374618232,0.068611093,2.99E-11,82.19473267,1.061092138,0.035062172,53.40503693,0.117409565,13.37431908,0.003508453,8.866183281,0.406194091,82.26715851,2.85E-06,6.46E-05,0.010535684,1.06E-05
Fearful,2,54.59329987,0.001432684,5.62E-07,0.427286953,0.066237353,9.29E-11,85.83243561,1.323943853,0.031459089,59.96387482,0.098167546,17.25484848,0.00280137,8.889352798,0.399885535,80.92929077,1.59E-06,5.31E-05,0.007732039,6.09E-06
Fearful,2,48.77697754,0.002604302,4.93E-07,0.429986984,0.053814333,7.87E-11,88.28119659,1.429308176,0.029466623,68.30174255,0.073983058,20.61187935,0.002339096,8.314045906,0.388389736,78.2487793,1.39E-06,4.94E-05,0.005803477,5.06E-06
Fearful,2,42.7656517,0.005397123,4.00E-07,0.477689952,0.049056645,9.61E-11,88.78701019,1.677433491,0.027858553,76.21810913,0.051435541,24.88256073,0.001821679,7.695109844,0.406943053,71.97658539,9.18E-07,4.28E-05,0.004156579,3.58E-06
Fearful,2,38.13696289,0.007787801,3.12E-07,0.488173991,0.040842704,9.33E-11,89.59967041,2.045547962,0.026310183,82.3744812,0.030321991,30.05526733,0.001469867,6.303256512,0.407994539,68.77030945,1.28E-06,3.53E-05,0.003455058,4.17E-06
Fearful,2,31.33342552,0.017258191,2.67E-07,0.498049706,0.036681417,3.35E-10,91.17774963,2.429620504,0.025291054,87.79537201,0.025063466,34.65537262,0.00123847,5.193443775,0.411956459,63.66641235,1.21E-06,3.25E-05,0.002681864,4.01E-06
Fearful,2,24.83349037,0.03590367,2.45E-07,0.503740132,0.033270638,2.43E-10,91.77616882,2.698661089,0.024056556,91.56083679,0.022962753,38.58576202,0.000999883,4.568105698,0.456035256,57.51932144,1.58E-06,3.11E-05,0.002031,5.49E-06
Fearful,2,16.41807175,0.096911557,2.19E-07,0.469097078,0.029723722,1.52E-10,91.56932068,2.988902807,0.024629343,94.00686646,0.017270852,42.93008804,0.000820029,4.21561718,0.466467798,53.28772354,1.71E-06,3.07E-05,0.001588324,5.96E-06
Fearful,2,,,,,,,,,,,,,,,,,,,,
Fearful,2,,,,,,,,,,,,,,,,,,,,
Fearful,2,,,,,,,,,,,,,,,,,,,,
Disgusted,1,,,,,,,,,,,,,,,,,,,,
Disgusted,1,,,,,,,,,,,,,,,,,,,,
Disgusted,1,3.501438379,0.005523262,1.04E-07,0.374312431,0.029520443,8.74E-11,43.47640991,4.438980579,0.049208526,0.010790726,0.033293895,0.023371384,0.003033705,0.073881254,0.460398793,0.630051196,0.00053996,2.41E-05,9.51E-05,0.000178969
Disgusted,1,0.681422412,12.45454025,1.40E-08,0.61597693,0.025495781,5.10E-11,57.65373611,9.375353813,0.064599425,0.016397472,0.033082414,0.018651845,0.004195993,0.071868084,0.429841459,0.237571985,1.55E-05,1.02E-05,6.23E-05,4.79E-06
Disgusted,1,0.771221459,7.205447674,1.49E-08,0.685687423,0.026871052,3.92E-11,65.19265747,11.67514038,0.064140141,0.019313324,0.044108093,0.015386024,0.003657838,0.175340146,0.417918473,0.227251455,2.51E-05,1.00E-05,6.09E-05,7.26E-06
Disgusted,1,0.593798935,6.531182766,1.09E-08,0.53562367,0.021403443,3.83E-11,68.93177032,12.67521477,0.052823212,0.012971628,0.032157723,0.017341198,0.003204873,0.102362014,0.347831339,0.169140205,1.40E-05,8.33E-06,6.12E-05,4.34E-06
Disgusted,1,0.877679825,1.422176361,8.96E-09,0.406018794,0.01929157,6.65E-11,66.48560333,9.457755089,0.054673225,0.01326452,0.028479939,0.016824638,0.003070149,0.084611893,0.333751619,0.172593147,1.66E-05,7.22E-06,6.70E-05,3.79E-06
Disgusted,1,0.879876614,0.81070286,7.79E-09,0.450206697,0.019688463,1.48E-10,68.71060944,9.675110817,0.052140888,0.015914923,0.031661224,0.024869891,0.002937035,0.11820361,0.281275868,0.187749416,1.71E-05,6.83E-06,4.94E-05,3.53E-06
Disgusted,1,0.647961974,0.646808147,8.73E-09,0.483881533,0.01828946,1.40E-10,70.3048172,8.596024513,0.05844399,0.01595928,0.033701416,0.02600478,0.002804548,0.10990943,0.313279957,0.200577155,1.78E-05,7.65E-06,4.69E-05,4.16E-06
Disgusted,1,0.622301459,0.43351087,1.31E-08,0.527510047,0.02078821,4.94E-11,62.95639038,8.223400116,0.070991732,0.016951256,0.044746086,0.029323135,0.002876104,0.111124359,0.293293357,0.234270543,3.28E-05,1.05E-05,3.94E-05,7.88E-06
Disgusted,1,0.644879937,0.595014393,1.73E-08,0.631604671,0.022178806,3.59E-11,65.68795776,7.577425003,0.07313925,0.019135047,0.055943012,0.032738261,0.002953475,0.114302866,0.28573069,0.240996748,2.85E-05,1.28E-05,4.02E-05,7.84E-06
Disgusted,1,0.688826442,0.46193403,2.55E-08,0.696448803,0.022115836,4.83E-11,66.06336212,7.327059746,0.076198049,0.021276236,0.053204212,0.03083713,0.002994282,0.135414377,0.269717038,0.26997906,0.000102752,1.74E-05,3.85E-05,2.49E-05
Disgusted,1,0.483463138,0.864295661,4.10E-08,0.841362596,0.022449149,6.40E-09,35.80561829,5.724444389,0.070785813,0.017764704,0.079096116,0.031214885,0.003274986,0.140465438,0.269620568,0.358531922,0.000120572,2.68E-05,3.23E-05,4.33E-05
Disgusted,1,0.189831078,1.208227873,5.57E-08,0.750871181,0.019671332,0.03117747,18.52029228,5.688044071,0.08637552,0.017231802,0.079308458,0.029309802,0.003338383,0.139811233,0.267064393,0.261732399,0.000115125,3.98E-05,3.06E-05,5.83E-05
Disgusted,1,0.082334101,1.60405004,5.87E-08,0.586199999,0.016085641,99.71912384,10.13805199,6.208340168,0.09910889,0.017823663,0.055784073,0.021646377,0.003211258,0.130483598,0.181393787,0.23751165,4.52E-05,4.90E-05,3.35E-05,4.50E-05
Disgusted,1,0.0422084,1.252390385,6.26E-08,0.426565945,0.012357155,99.99996185,4.236574173,5.529081345,0.117766313,0.01920348,0.037583087,0.015339659,0.002803513,0.109469675,0.135421976,0.217856526,2.21E-05,5.89E-05,3.63E-05,3.57E-05
Disgusted,1,0.024667555,0.931470692,5.24E-08,0.301596165,0.009921383,99.99961853,2.510420799,5.530888081,0.131880984,0.017858995,0.020001901,0.013322271,0.002629518,0.113378823,0.108017892,0.205314472,6.32E-06,5.90E-05,4.32E-05,1.33E-05
Disgusted,1,0.018508663,0.953136325,4.84E-08,0.215354934,0.008895436,99.99923706,1.660097718,5.114513397,0.134629369,0.014780886,0.012898867,0.010373535,0.002612558,0.121220209,0.095676236,0.20728676,1.38E-06,6.12E-05,4.62E-05,3.81E-06
Disgusted,1,0.015527437,0.928742111,6.81E-08,0.157356918,0.006225444,99.99963379,0.655357957,5.473457813,0.15843977,0.013035858,0.008887271,0.009795264,0.002371186,0.141342089,0.080994815,0.201781526,8.95E-07,8.67E-05,4.40E-05,2.96E-06
Disgusted,1,0.018529357,0.86568135,1.14E-07,0.125535354,0.005915882,99.99967957,0.206176504,4.278414726,0.188284814,0.01221803,0.00889134,0.009599874,0.002350124,0.205194622,0.075428061,0.221903712,9.90E-07,0.000137246,3.95E-05,3.41E-06
Disgusted,1,0.023596769,0.762138665,1.72E-07,0.0952852,0.005004503,99.99898529,0.055577517,3.076764107,0.22015886,0.010920148,0.014150024,0.008264646,0.002330902,0.217818081,0.079683363,0.204559356,1.56E-06,0.000195563,3.55E-05,3.64E-06
Disgusted,1,0.021526074,0.569024622,2.12E-07,0.069325887,0.005276532,99.99868774,0.019895671,2.687118769,0.266533792,0.009306488,0.019535052,0.007113884,0.002399583,0.289401114,0.073823467,0.193447366,1.69E-06,0.000254544,3.32E-05,2.51E-06
Disgusted,1,0.019578651,0.356442899,2.32E-07,0.054711282,0.005066298,99.99941254,0.00779104,2.532474518,0.304647923,0.008112622,0.033976175,0.005705349,0.002498638,0.340839654,0.056784183,0.183724299,2.35E-06,0.000295832,3.08E-05,1.98E-06
Disgusted,1,0.018985551,0.284446895,3.10E-07,0.040740453,0.005643757,99.99972534,0.003146858,2.420371294,0.337619513,0.006948035,0.058911558,0.004585237,0.00260177,0.258870333,0.04527742,0.217666611,5.20E-06,0.000404101,2.50E-05,3.08E-06
Disgusted,1,0.017690429,0.231821001,4.10E-07,0.028747832,0.00595471,99.99964142,0.001397396,2.138771296,0.363189846,0.006122362,0.091971584,0.003354423,0.002960186,0.242403209,0.032934826,0.293429315,1.66E-05,0.000551676,1.97E-05,7.87E-06
Disgusted,1,0.017988645,0.184211299,5.62E-07,0.020501003,0.006423575,99.99958038,0.000671039,2.123709679,0.398590863,0.005373725,0.171830207,0.002757666,0.003204549,0.208288759,0.027370106,0.352715373,6.52E-05,0.000745739,1.73E-05,2.30E-05
Disgusted,1,0.018352855,0.126153246,5.89E-07,0.011664629,0.006536371,99.99982452,0.000266523,2.365572691,0.455557317,0.005192715,0.186215803,0.002565282,0.003277383,0.160211563,0.023296522,0.340679169,6.36E-05,0.000806747,1.68E-05,1.57E-05
Disgusted,1,0.020404745,0.092463575,6.52E-07,0.008210241,0.008342855,99.99982452,9.19E-05,2.504533052,0.541052461,0.005041963,0.199415639,0.002585515,0.003640931,0.142642021,0.02235393,0.2988967,3.74E-05,0.000898203,1.85E-05,6.83E-06
Disgusted,1,0.0224804,0.065008692,6.84E-07,0.005427834,0.010610633,99.99934387,6.40E-05,2.640370369,0.600487649,0.004581644,0.328920513,0.002524373,0.00403565,0.150030494,0.025377503,0.199411467,1.75E-05,0.000936983,1.99E-05,2.54E-06
Disgusted,1,0.023991002,0.05367681,7.48E-07,0.005011791,0.016009714,99.98544312,4.37E-05,2.37608552,0.701059043,0.004305858,0.550676942,0.002774239,0.004737797,0.163068086,0.031773649,0.212776586,2.62E-05,0.001033719,2.30E-05,3.05E-06
Disgusted,1,0.025953509,0.048349798,1.01E-06,0.00428123,0.024105024,99.34064484,2.79E-05,1.924631715,0.739295483,0.003768824,0.847091794,0.002435016,0.005389065,0.168899953,0.055772752,0.257571578,8.65E-05,0.001365853,2.54E-05,9.81E-06
Disgusted,1,0.029267751,0.040328488,1.38E-06,0.004089681,0.037987497,75.11309814,2.12E-05,2.25820446,0.819508493,0.003507951,1.260349751,0.002393398,0.005682408,0.156810597,0.087516867,0.338109881,0.000241095,0.00182261,2.85E-05,2.26E-05
Disgusted,1,0.028886659,0.028191742,2.04E-06,0.003369864,0.047036711,1.968674541,1.03E-05,2.141502142,0.906282783,0.00292633,1.510267258,0.002567953,0.005757155,0.080166683,0.130262315,0.475065261,0.000509966,0.002619986,2.92E-05,3.72E-05
Disgusted,1,0.022822972,0.024285978,3.04E-06,0.002924729,0.055841047,0.074872583,5.95E-06,2.120995045,1.220368862,0.002393928,1.253631115,0.002572048,0.006132693,0.039612424,0.170280278,0.684224129,0.00059887,0.004118784,2.89E-05,3.87E-05
Disgusted,1,0.022248147,0.012886941,5.57E-06,0.002537153,0.070817262,0.003649096,4.43E-06,1.965598702,1.559972763,0.00208236,1.139803767,0.002414697,0.00609055,0.021357149,0.201541409,1.12307322,0.001952114,0.007393199,3.09E-05,0.000135298
Disgusted,1,0.01931233,0.008440449,9.96E-06,0.00224303,0.08706896,0.004536329,3.82E-06,2.348427773,1.990836143,0.001746741,1.018968821,0.002352299,0.006502972,0.011886888,0.234592423,1.704909682,0.004801795,0.012894427,3.23E-05,0.000364723
Disgusted,1,0.018068442,0.004994648,1.91E-05,0.002007035,0.102427132,0.002523683,4.27E-06,2.649493456,2.54997015,0.001731839,0.657141089,0.002227864,0.006829008,0.007973108,0.249342859,3.023607016,0.016427064,0.024338575,3.30E-05,0.001498045
Disgusted,1,0.016097749,0.00429892,3.44E-05,0.002256067,0.129337355,0.001714813,3.49E-06,2.63258791,3.22656703,0.001574393,0.525117874,0.002170806,0.007223519,0.006349506,0.315803111,5.752993107,0.05178092,0.043533418,3.61E-05,0.00528468
